_id,LOC
10999,234
11001,1053
11004,31
11006,241
11009,81
11010,217
11012,101
11015,299
11016,63
11017,166
11019,121
11020,369
11022,132
11024,379
11025,198
11026,204
11027,111
11029,75
11030,257
11031,343
11032,85
11035,453
11037,44
11038,63
11039,1173
11040,86
11041,17
11042,202
11044,430
11046,238
11047,34
11048,26
11050,145
11051,266
11052,435
11054,84
11055,72
11056,80
11060,167
11061,198
11063,133
11064,806
11065,85
11066,85
11067,315
11070,272
11071,10
11072,63
11073,17
11074,224
11075,202
11076,325
11077,48
11079,180
11080,132
11081,79
11082,154
11083,208
11084,171
11087,134
11090,241
11091,143
11094,153
11098,63
11099,140
11100,63
11101,409
11103,46
11105,80
11106,86
11107,63
11108,239
11109,256
11110,96
11112,123
11113,85
11114,227
11115,63
11116,270
11117,108
11118,63
11120,10
11123,49
11124,178
11125,129
11126,124
11127,71
11128,62
11129,151
11131,246
11132,78
11133,226
11134,243
11135,62
11138,114
11139,85
11140,106
11143,123
11144,161
11145,173
11146,598
11149,85
11151,85
11152,106
11153,94
11154,214
11155,328
11156,143
11157,136
11159,32
11160,313
11161,85
11162,85
11163,37
11164,104
11167,137
11168,598
11169,132
11170,51
11172,85
11173,68
11174,83
11175,23
11176,63
11177,123
11178,232
11181,123
11182,61
11184,120
11185,1501
11186,268
11189,269
11190,387
11191,257
11193,1189
11194,132
11197,63
11198,63
11199,15
11202,302
11203,74
11205,610
11208,48
11210,89
11212,304
11213,293
11214,170
11215,156
11216,86
11217,161
11219,86
11220,254
11221,73
11222,82
11223,157
11225,423
11227,199
11228,63
11231,132
11233,63
11234,62
11235,116
11237,39
11238,63
11239,212
11241,82
11242,63
11243,63
11244,69
11245,69
11247,18
11248,84
11249,359
11251,50
11252,34
11254,289
11255,125
11258,23
11261,103
11263,78
11264,63
11265,89
11266,99
11267,150
11268,348
11269,61
11270,231
11272,292
11273,210
11274,133
11275,168
11276,63
11277,63
11278,475
11279,204
11280,347
11281,449
11284,62
11285,362
11286,335
11290,76
11291,348
11292,485
11294,40
11297,859
11298,206
11299,116
11300,147
11301,85
11302,130
11304,175
11307,224
11308,63
11309,63
11310,279
11311,142
11312,1457
11313,147
11315,63
11318,188
11319,36
11321,115
11322,432
11323,25
11324,124
11325,85
11326,63
11328,113
11330,133
11331,123
11332,106
11333,136
11334,49
11335,198
11336,91
11337,68
11338,792
11339,63
11341,501
11343,485
11347,18
11349,85
11351,126
11353,166
11354,37
11355,191
11356,485
11357,172
11358,85
11359,103
11361,132
11362,85
11363,1077
11365,38
11366,63
11367,598
11370,329
11371,107
11372,60
11373,876
11374,85
11375,191
11376,209
11378,231
11379,183
11380,77
11381,236
11382,22
11384,181
11385,71
11386,47
11387,85
11388,175
11389,223
11391,253
11393,100
11394,63
11395,557
11396,398
11398,60
11399,63
11400,175
11404,74
11405,47
11407,275
11408,128
11409,133
11410,198
11411,122
11412,215
11415,72
11416,466
11417,85
11418,224
11421,268
11422,131
11424,63
11425,137
11428,86
11429,103
11430,43
11431,96
11433,3275
11435,161
11439,128
11440,224
11441,253
11443,85
11444,85
11445,75
11447,55
11449,59
11452,272
11453,85
11454,85
11456,86
11457,315
11458,107
11460,119
11462,352
11463,63
11464,63
11466,96
11467,139
11470,37
11471,49
11472,85
11473,63
11474,84
11475,888
11478,132
11480,86
11481,181
11482,63
11483,101
11486,47
11488,147
11490,60
11491,114
11492,85
11493,323
11494,92
11495,86
11496,63
11498,63
11499,793
11500,87
11501,146
11502,85
11503,85
11504,111
11505,120
11509,52
11510,77
11511,238
11512,59
11513,131
11514,97
11515,38
11517,1
11519,185
11522,63
11523,228
11525,211
11527,270
11531,138
11533,215
11534,112
11535,268
11536,86
11537,171
11538,85
11539,185
11541,263
11542,81
11543,909
11544,61
11546,85
11547,123
11549,107
11550,74
11551,122
11552,82
11553,81
11554,63
11556,46
11557,171
11561,304
11563,63
11564,229
11565,32
11566,63
11568,123
11570,187
11571,311
11572,54
11573,114
11574,108
11577,178
11578,63
11579,96
11581,33
11582,424
11583,63
11585,63
11586,148
11587,86
11588,420
11589,72
11591,60
11592,81
11594,111
11597,209
11598,85
11599,63
11600,158
11603,424
11604,334
11606,309
11607,316
11609,63
11610,1042
11612,279
11613,63
11614,7
11617,7
11618,28
11619,86
11620,101
11621,132
11622,303
11624,14
11625,63
11626,104
11627,221
11630,96
11632,80
11633,182
11635,85
11637,144
11638,63
11639,63
11640,207
11641,184
11642,52
11645,125
11646,85
11647,172
11648,85
11650,253
11651,15
11652,111
11653,426
11655,85
11659,199
11660,63
11662,265
11663,121
11665,192
11666,184
11667,63
11669,125
11670,100
11671,268
11672,282
11673,479
11674,67
11676,752
11677,360
11678,136
11679,85
11680,195
11681,559
11682,84
11684,222
11685,212
11686,289
11690,67
11692,85
11693,63
11694,82
11695,96
11696,72
11697,32
11699,129
11700,330
11702,63
11703,151
11704,95
11705,199
11707,85
11708,57
11709,109
11711,88
11712,315
11713,272
11714,60
11715,96
11716,131
11720,85
11721,107
11722,63
11723,132
11724,135
11725,85
11727,291
11728,85
11730,73
11731,234
11732,91
11733,38
11734,177
11736,26
11737,85
11738,94
11739,133
11742,614
11744,222
11745,63
11746,31
11747,96
11748,241
11749,81
11750,226
11751,134
11753,11
11754,90
11755,6
11760,115
11761,150
11762,100
11763,116
11767,63
11769,443
11770,285
11771,156
11772,85
11776,100
11778,180
11779,77
11780,66
11781,85
11782,63
11783,136
11784,63
11785,146
11786,89
11787,22
11788,191
11789,115
11791,140
11793,778
11797,11
11799,402
11800,86
11803,111
11804,171
11805,63
11806,56
11807,114
11808,85
11809,180
11811,359
11812,101
11814,119
11815,112
11816,85
11817,598
11818,193
11819,63
11820,22
11821,36
11822,153
11823,203
11824,107
11826,161
11827,322
11828,321
11830,59
11831,41
11833,295
11835,163
11837,218
11838,101
11840,86
11842,546
11843,82
11844,97
11845,116
11848,275
11850,63
11851,147
11855,72
11856,201
11857,60
11858,150
11860,260
11861,209
11863,404
11864,422
11865,89
11867,117
11869,133
11870,141
11871,133
11875,135
11876,162
11877,35
11878,34
11879,85
11880,63
11881,320
11882,119
11883,182
11884,260
11885,369
11886,63
11887,72
11888,130
11889,100
11890,163
11891,231
11892,140
11893,148
11894,870
11895,85
11897,296
11898,186
11899,179
11900,253
11901,268
11902,403
11903,11
11904,157
11908,63
11909,94
11911,268
11912,481
11913,478
11914,80
11915,96
11917,340
11918,95
11919,85
11921,69
11922,38
11923,203
11924,598
11926,63
11928,144
11930,69
11932,140
11934,47
11935,35
11936,107
11937,598
11938,276
11940,63
11941,96
11943,534
11945,85
11946,114
11947,245
11948,30
11949,174
11950,63
11951,63
11952,393
11956,471
11957,85
11958,317
11959,85
11960,138
11961,174
11962,121
11963,115
11964,93
11965,22
11967,145
11968,205
11969,392
11970,85
11971,317
11974,114
11976,994
11977,21
11978,85
11979,85
11980,408
11981,153
11985,93
11987,312
11988,63
11989,65
11991,145
11992,430
11994,709
11995,104
11997,63
11999,63
12000,450
12001,63
12003,167
12004,63
12005,807
12006,422
12008,133
12009,68
12010,355
12011,63
12012,97
12014,180
12015,161
12016,203
12018,85
12020,128
12021,94
12023,142
12024,37
12026,85
12028,83
12029,47
12031,63
12033,56
12034,85
12036,86
12038,30
12039,40
12041,85
12042,147
12044,89
12045,63
12046,64
12047,53
12050,158
12052,103
12054,141
12055,142
12056,127
12057,335
12058,80
12060,180
12061,63
12062,68
12063,446
12066,72
12068,445
12070,222
12071,76
12072,106
12073,689
12074,51
12075,162
12076,114
12078,266
12079,101
12080,153
12081,147
12082,147
12083,63
12084,147
12087,176
12088,588
12090,151
12091,85
12092,182
12093,85
12094,264
12095,63
12098,63
12101,224
12103,74
12104,228
12105,512
12106,46
12107,80
12108,73
12109,60
12112,85
12113,15
12114,94
12115,100
12116,63
12118,185
12119,76
12120,146
12123,90
12125,63
12126,18
12127,63
12128,85
12129,63
12131,63
12133,7
12135,139
12136,471
12137,275
12138,63
12139,15
12140,126
12142,46
12143,133
12145,598
12146,85
12148,128
12149,92
12151,123
12152,92
12153,843
12154,55
12155,388
12156,141
12158,42
12161,1077
12162,159
12163,63
12164,63
12165,22
12166,36
12168,122
12169,124
12171,47
12172,124
12173,54
12174,94
12175,261
12176,123
12177,204
12178,63
12180,76
12183,85
12184,40
12186,360
12190,19
12191,315
12194,450
12195,177
12197,101
12198,63
12199,267
12200,63
12202,85
12204,46
12206,148
12208,74
12209,220
12210,86
12211,360
12213,63
12214,93
12216,63
12217,63
12224,127
12227,109
12229,209
12230,123
12231,320
12234,171
12235,94
12236,85
12237,63
12240,274
12241,123
12242,320
12244,109
12245,112
12249,67
12250,151
12251,436
12253,467
12254,90
12255,560
12256,70
12260,335
12261,271
12262,513
12264,196
12265,82
12266,924
12268,108
12270,119
12271,85
12272,100
12273,81
12274,36
12275,361
12276,114
12277,310
12279,466
12280,296
12283,26
12284,150
12285,62
12286,63
12287,129
12288,8
12289,151
12290,268
12291,178
12293,112
12296,943
12297,123
12298,63
12300,165
12301,63
12302,63
12307,140
12308,875
12309,61
12310,116
12312,146
12314,60
12315,109
12317,332
12319,239
12320,196
12324,179
12329,63
12330,53
12331,278
12332,145
12333,132
12334,96
12335,187
12336,1127
12337,20
12338,89
12340,114
12341,119
12342,146
12343,82
12344,144
12345,96
12346,63
12347,1034
12348,200
12352,107
12353,86
12354,63
12355,11
12356,56
12357,41
12358,85
12359,134
12360,62
12361,485
12362,63
12363,63
12364,287
12365,118
12366,275
12367,307
12368,124
12369,33
12370,163
12373,148
12374,402
12376,75
12377,70
12378,85
12380,63
12381,128
12382,62
12383,137
12384,45
12385,114
12387,152
12389,85
12390,86
12391,94
12392,63
12394,63
12395,63
12396,178
12399,85
12400,63
12401,333
12402,89
12403,107
12404,464
12406,59
12407,381
12408,210
12409,20
12411,147
12412,194
12414,85
12415,108
12418,51
12420,257
12422,87
12424,198
12427,146
12429,38
12430,140
12431,318
12434,60
12435,202
12437,361
12438,108
12440,134
12442,284
12444,44
12445,63
12449,88
12450,85
12451,220
12453,122
12454,72
12455,85
12456,189
12459,103
12461,75
12462,63
12463,81
12464,109
12465,305
12466,146
12467,171
12468,63
12469,97
12470,111
12472,111
12473,381
12474,255
12476,81
12478,116
12479,42
12480,74
12482,85
12485,81
12486,247
12487,75
12489,96
12491,291
12492,74
12494,111
12495,40
12496,192
12498,45
12500,139
12501,304
12502,282
12504,85
12505,142
12506,362
12507,65
12508,206
12509,99
12510,27
12512,145
12513,566
12514,397
12516,8
12519,66
12520,82
12521,90
12522,175
12523,53
12525,221
12527,424
12530,85
12532,131
12533,85
12534,111
12535,501
12536,85
12537,63
12538,483
12539,85
12541,150
12543,167
12544,85
12545,63
12548,84
12549,134
12551,355
12553,43
12555,158
12556,63
12557,85
12558,85
12559,108
12562,132
12563,200
12564,85
12568,63
12569,63
12571,144
12572,464
12573,83
12575,154
12576,204
12577,96
12578,917
12579,30
12580,97
12581,62
12582,105
12584,27
12585,82
12586,63
12589,30
12590,83
12591,85
12593,237
12594,43
12596,151
12597,85
12598,69
12599,103
12600,210
12601,293
12602,109
12603,66
12604,170
12605,295
12606,152
12609,49
12610,95
12611,1219
12612,222
12613,139
12614,190
12615,147
12617,63
12618,85
12619,193
12622,107
12623,269
12624,33
12625,96
12627,57
12628,239
12629,57
12630,246
12632,18
12634,214
12639,116
12640,192
12642,100
12644,147
12646,270
12649,105
12650,85
12655,85
12656,68
12657,84
12658,94
12660,74
12661,85
12662,155
12664,11
12665,485
12666,28
12668,85
12669,350
12670,100
12671,63
12672,288
12673,139
12674,453
12675,63
12679,63
12681,221
12682,63
12683,47
12684,63
12685,148
12686,395
12688,431
12689,115
12690,63
12693,85
12694,95
12695,371
12696,94
12697,63
12699,164
12701,136
12702,165
12704,132
12705,152
12706,116
12707,96
12708,102
12709,310
12710,79
12712,49
12713,307
12716,139
12717,41
12718,200
12719,115
12720,63
12721,123
12722,85
12724,255
12726,268
12727,17
12728,63
12729,407
12731,132
12732,274
12733,85
12734,379
12735,85
12736,85
12737,295
12738,107
12739,67
12741,78
12743,60
12744,85
12745,511
12747,54
12748,87
12749,364
12752,63
12753,94
12754,46
12755,77
12757,85
12758,86
12760,44
12761,200
12762,232
12763,133
12764,85
12765,85
12766,102
12767,85
12768,68
12770,85
12771,108
12774,84
12775,92
12776,19
12778,63
12779,85
12780,56
12781,407
12782,133
12783,237
12784,222
12786,94
12789,96
12790,123
12791,360
12792,54
12793,268
12794,326
12796,63
12797,175
12798,38
12800,116
12801,308
12802,175
12803,39
12805,63
12807,163
12808,677
12809,869
12810,91
12811,108
12812,85
12813,138
12814,63
12816,170
12817,112
12818,148
12819,148
12820,41
12822,63
12824,63
12826,63
12827,146
12828,63
12829,417
12830,107
12831,173
12832,100
12835,63
12837,84
12839,579
12840,63
12842,107
12845,268
12846,167
12847,180
12851,63
12852,307
12854,63
12857,269
12858,218
12859,179
12860,219
12863,101
12865,150
12866,29
12867,63
12868,172
12869,107
12871,288
12872,121
12873,3600
12877,477
12878,26
12879,210
12880,1165
12881,286
12882,227
12887,142
12888,85
12890,198
12892,95
12893,426
12894,447
12895,265
12896,934
12897,182
12899,44
12902,310
12903,161
12904,63
12906,203
12907,121
12908,396
12909,63
12912,91
12913,63
12916,647
12917,471
12918,19
12919,305
12920,659
12921,150
12922,74
12923,304
12924,85
12926,100
12928,63
12929,63
12930,402
12933,222
12934,360
12937,63
12939,32
12940,230
12942,63
12945,283
12946,85
12950,33
12951,201
12952,88
12953,263
12954,170
12956,511
12957,68
12959,1077
12961,82
12962,19
12964,113
12966,218
12967,198
12968,147
12969,474
12970,35
12971,293
12972,86
12973,654
12975,48
12978,202
12979,339
12980,78
12982,63
12983,163
12986,176
12987,42
12988,6
12989,208
12990,85
12991,240
12992,112
12993,313
12997,86
12999,486
13000,48
13001,85
13002,206
13003,314
13004,85
13005,81
13008,85
13009,209
13010,96
13011,183
13012,596
13013,42
13015,67
13018,218
13020,263
13021,107
13023,74
13024,92
13025,94
13026,137
13028,363
13029,115
13031,109
13032,44
13035,85
13036,62
13037,85
13038,63
13039,126
13040,214
13041,144
13043,63
13046,112
13047,155
13049,104
13052,185
13053,24
13054,64
13055,107
13056,102
13057,73
13058,191
13060,83
13061,85
13062,63
13063,112
13064,63
13065,121
13066,290
13068,35
13070,63
13071,84
13074,100
13075,248
13076,372
13078,63
13080,103
13082,86
13085,63
13086,60
13087,203
13088,305
13089,446
13091,121
13092,87
13093,174
13095,63
13096,226
13098,157
13099,63
13101,218
13104,113
13105,66
13109,73
13112,185
13113,63
13114,433
13115,85
13118,85
13119,65
13120,15
13121,1336
13124,108
13125,160
13126,887
13127,143
13128,171
13129,122
13133,79
13135,527
13137,85
13138,85
13140,100
13141,159
13142,107
13143,54
13144,151
13145,63
13146,136
13148,63
13150,51
13151,17
13153,126
13154,46
13155,148
13158,90
13159,63
13160,122
13161,55
13163,70
13164,270
13165,85
13166,63
13167,196
13168,63
13170,275
13171,89
13173,79
13174,123
13175,272
13176,151
13179,63
13181,96
13182,100
13185,119
13187,236
13191,69
13192,746
13193,96
13194,106
13195,128
13196,233
13198,86
13199,103
13200,218
13203,436
13204,110
13208,89
13209,100
13211,360
13212,72
13214,528
13215,55
13217,238
13218,70
13219,187
13220,127
13221,1010
13222,123
13224,63
13226,145
13228,85
13229,248
13230,163
13231,100
13232,95
13233,148
13234,1376
13236,134
13238,35
13239,353
13240,315
13241,63
13244,298
13246,144
13247,84
13249,117
13251,63
13252,116
13253,247
13254,448
13255,303
13256,658
13257,177
13258,177
13261,63
13262,63
13263,151
13264,63
13265,91
13266,65
13267,60
13268,141
13269,100
13271,96
13272,159
13274,175
13275,63
13276,97
13278,105
13279,85
13280,63
13281,272
13282,126
13283,126
13284,63
13285,84
13286,72
13287,63
13291,41
13292,154
13295,166
13296,63
13297,63
13298,76
13299,133
13300,63
13301,212
13302,313
13304,331
13305,115
13306,116
13307,85
13308,94
13309,85
13310,208
13311,154
13312,911
13315,327
13316,424
13318,94
13319,109
13322,63
13323,72
13325,63
13326,63
13327,63
13328,63
13330,85
13331,85
13334,125
13335,39
13336,120
13337,63
13339,85
13340,86
13341,41
13342,608
13343,207
13344,85
13345,171
13346,191
13347,153
13348,123
13350,111
13352,63
13353,120
13355,60
13356,260
13358,85
13359,63
13360,337
13362,83
13363,175
13365,223
13366,125
13367,169
13368,59
13369,84
13372,83
13373,40
13374,222
13375,929
13376,108
13377,32
13379,230
13381,155
13382,47
13384,67
13385,382
13388,96
13389,240
13390,75
13391,121
13392,260
13393,165
13394,85
13395,85
13396,61
13398,116
13399,85
13400,63
13401,85
13402,100
13403,105
13405,124
13406,85
13410,63
13413,151
13416,47
13417,97
13418,24
13419,134
13420,489
13421,83
13423,85
13424,63
13426,63
13427,100
13429,63
13430,63
13431,345
13432,102
13434,74
13436,99
13437,148
13438,63
13440,115
13441,661
13442,85
13443,54
13444,141
13446,106
13449,62
13450,63
13452,63
13453,256
13454,152
13456,147
13459,125
13461,85
13462,63
13464,224
13465,224
13466,269
13469,96
13472,85
13473,36
13474,278
13475,264
13476,144
13477,60
13478,485
13479,171
13480,139
13483,70
13484,997
13485,122
13486,101
13488,84
13489,107
13490,86
13492,63
13493,100
13495,85
13497,81
13498,107
13500,108
13501,108
13503,30
13504,244
13506,195
13507,28
13508,97
13509,1171
13511,111
13512,104
13514,134
13515,731
13517,85
13518,129
13520,40
13521,63
13522,85
13523,100
13525,32
13526,96
13527,62
13528,48
13529,107
13531,100
13532,103
13533,278
13534,210
13535,87
13538,156
13539,101
13540,14
13541,70
13542,111
13543,85
13544,63
13546,381
13549,62
13551,36
13552,188
13553,143
13554,27
13555,96
13556,37
13557,778
13558,228
13559,60
13561,870
13562,524
13564,119
13565,113
13567,87
13568,63
13570,85
13571,292
13573,69
13574,92
13575,19
13576,145
13578,100
13579,190
13580,14
13581,123
13582,118
13583,367
13585,36
13586,60
13587,84
13588,101
13589,299
13590,94
13591,63
13592,85
13593,313
13595,108
13596,85
13598,93
13599,385
13602,85
13603,167
13604,147
13606,189
13607,63
13608,85
13609,85
13610,100
13611,292
13612,154
13615,80
13616,100
13618,121
13619,75
13620,100
13621,213
13624,10
13626,94
13627,68
13628,63
13630,89
13631,22
13632,218
13633,63
13634,154
13635,161
13636,273
13638,58
13639,220
13640,427
13641,263
13643,218
13645,63
13646,140
13647,54
13648,128
13649,81
13651,180
13654,80
13656,100
13658,639
13659,63
13660,172
13661,441
13664,379
13665,63
13666,368
13667,113
13668,95
13669,210
13671,81
13672,96
13673,225
13674,180
13675,40
13676,320
13678,71
13681,163
13682,190
13685,191
13688,47
13689,200
13690,42
13691,177
13694,106
13695,63
13696,153
13697,63
13699,375
13700,87
13702,89
13703,85
13704,80
13705,240
13706,63
13710,125
13713,96
13714,85
13716,59
13717,89
13718,130
13719,88
13720,100
13721,204
13724,242
13726,85
13728,324
13729,59
13730,63
13731,100
13734,126
13735,404
13736,78
13740,61
13741,102
13742,83
13743,3721
13746,47
13747,31
13748,63
13749,147
13750,63
13751,448
13752,308
13754,186
13755,85
13757,701
13758,85
13759,164
13761,299
13762,94
13763,96
13764,93
13765,132
13766,232
13768,147
13769,95
13771,50
13772,63
13774,85
13775,62
13776,85
13777,99
13778,235
13780,63
13781,84
13782,144
13784,356
13785,61
13787,85
13789,111
13790,296
13791,181
13792,63
13793,98
13794,69
13795,589
13797,60
13798,256
13799,311
13801,315
13804,63
13806,63
13809,93
13810,63
13811,139
13814,93
13816,72
13818,63
13819,205
13820,327
13821,85
13822,252
13824,104
13828,191
13829,86
13830,158
13831,181
13832,153
13833,46
13835,52
13836,108
13837,94
13838,85
13839,226
13840,143
13841,26
13842,266
13843,340
13845,131
13846,135
13847,144
13850,123
13851,100
13852,85
13853,216
13855,134
13856,184
13857,24
13860,85
13861,94
13862,63
13863,205
13864,63
13866,105
13868,63
13869,228
13870,78
13871,870
13872,63
13873,163
13874,153
13876,457
13878,202
13879,142
13880,223
13881,394
13883,180
13884,85
13885,54
13886,107
13888,96
13889,63
13890,63
13891,85
13893,144
13895,102
13897,313
13898,100
13899,218
13900,143
13901,128
13902,401
13905,28
13906,246
13910,97
13912,128
13915,100
13916,144
13917,222
13918,113
13920,104
13921,142
13923,17
13925,148
13927,194
13928,175
13930,147
13934,69
13935,87
13937,63
13939,308
13940,131
13941,111
13942,19
13943,100
13945,479
13947,63
13948,340
13950,136
13951,39
13955,458
13957,129
13958,107
13961,29
13964,312
13965,674
13968,35
13969,116
13970,100
13971,50
13972,63
13974,938
13976,442
13978,136
13980,63
13981,150
13982,188
13983,148
13984,100
13985,19
13986,123
13988,63
13989,224
13990,124
13991,184
13992,191
13993,144
13994,84
13995,146
13997,33
13999,263
14000,63
14004,146
14005,214
14008,347
14009,171
14011,84
14012,98
14015,96
14016,35
14017,100
14020,153
14023,47
14024,167
14026,71
14027,831
14028,38
14031,307
14032,148
14034,47
14037,50
14038,146
14039,360
14041,85
14042,96
14043,278
14045,114
14046,63
14047,274
14049,35
14050,63
14051,193
14053,100
14054,525
14055,85
14056,575
14057,93
14058,85
14059,366
14060,63
14061,63
14062,443
14063,428
14064,88
14066,81
14068,85
14072,100
14073,1066
14074,122
14075,149
14076,100
14081,90
14082,36
14083,85
14084,120
14087,113
14088,204
14089,188
14093,174
14094,270
14095,108
14096,12
14097,85
14098,222
14099,79
14101,116
14103,247
14104,190
14106,171
14107,123
14109,227
14110,63
14111,117
14112,107
14114,117
14115,63
14116,77
14117,85
14118,73
14119,85
14121,234
14122,102
14123,89
14124,267
14126,409
14127,85
14128,63
14129,56
14130,167
14131,718
14132,303
14133,80
14134,47
14136,233
14138,100
14139,111
14140,18
14141,181
14143,167
14146,253
14148,123
14150,218
14151,57
14154,135
14155,63
14156,238
14158,540
14159,37
14160,85
14161,85
14162,63
14164,167
14165,94
14166,47
14169,147
14170,85
14171,63
14172,83
14173,208
14175,417
14176,40
14179,38
14181,252
14183,165
14184,462
14186,94
14190,105
14191,85
14192,85
14193,94
14195,63
14196,312
14197,186
14198,205
14199,131
14200,85
14201,137
14202,102
14203,322
14204,268
14205,90
14209,132
14210,130
14211,347
14213,63
14214,63
14215,595
14216,85
14217,63
14218,851
14219,67
14220,26
14221,85
14222,85
14224,291
14226,335
14227,38
14228,63
14229,85
14230,182
14231,61
14236,203
14237,85
14238,468
14239,88
14240,326
14241,432
14244,18
14245,138
14247,47
14248,354
14249,177
14251,264
14254,63
14255,85
14256,145
14257,111
14258,159
14259,264
14263,188
14264,63
14265,63
14266,270
14267,120
14269,29
14270,63
14273,79
14274,162
14277,26
14278,156
14280,90
14281,142
14282,89
14284,128
14285,85
14287,78
14289,112
14290,57
14295,86
14297,63
14298,266
14299,208
14300,85
14301,245
14303,151
14304,63
14305,275
14306,824
14307,309
14308,85
14309,106
14310,144
14312,85
14313,144
14315,67
14316,291
14317,373
14319,319
14320,148
14321,85
14322,100
14324,77
14328,63
14329,145
14330,549
14331,149
14332,928
14333,172
14334,136
14336,18
14337,82
14338,485
14343,241
14345,275
14346,166
14347,485
14349,415
14350,47
14352,308
14353,206
14354,126
14355,204
14357,63
14358,63
14359,63
14361,63
14362,157
14363,100
14365,107
14366,63
14367,101
14369,109
14371,57
14372,140
14373,142
14374,119
14375,63
14376,116
14378,396
14380,160
14381,154
14382,219
14383,63
14384,85
14386,63
14390,284
14391,246
14392,85
14393,89
14395,259
14396,63
14400,85
14403,203
14406,44
14407,168
14408,85
14409,145
14411,492
14412,124
14414,121
14416,63
14417,216
14418,217
14419,66
14422,63
14423,112
14424,60
14425,96
14426,171
14427,69
14428,229
14430,100
14433,83
14434,162
14435,149
14438,85
14439,69
14440,147
14441,180
14442,616
14443,63
14444,100
14446,63
14447,116
14448,63
14449,168
14450,85
14452,85
14453,87
14454,31
14455,90
14456,208
14458,85
14459,582
14461,701
14462,440
14463,86
14465,58
14467,86
14468,74
14469,85
14471,113
14473,38
14475,85
14476,125
14477,86
14482,80
14483,227
14485,63
14486,212
14487,216
14488,119
14492,100
14495,99
14496,47
14497,144
14498,362
14499,180
14500,122
14502,63
14503,396
14505,102
14506,92
14510,143
14511,33
14512,85
14515,428
14516,701
14517,691
14519,115
14525,270
14528,49
14530,170
14531,106
14532,184
14533,85
14534,170
14535,622
14536,45
14538,485
14540,79
14543,86
14544,85
14545,63
14548,63
14549,103
14550,109
14551,282
14552,66
14553,86
14555,152
14556,100
14558,62
14559,85
14561,178
14563,853
14564,63
14565,110
14566,153
14567,85
14568,899
14569,44
14571,59
14572,604
14573,99
14574,82
14575,67
14577,111
14578,85
14579,188
14580,109
14582,100
14583,112
14584,680
14585,309
14586,68
14588,40
14590,85
14591,159
14594,100
14595,85
14596,80
14597,112
14598,63
14599,31
14600,176
