C:\Users\hp\DataSet\contracts\ropsten\f0\f0fba85b562ebc6c885e1198b37d151f199a0df2_PlayDice.sol
jar:file:/C:/Users/hp/AppData/Roaming/npm/node_modules/@smartdec/smartcheck/jdeploy-bundle/smartcheck-2.0-jar-with-dependencies.jar!/solidity-rules.xmlruleId: SOLIDITY_ARRAY_LENGTH_MANIPULATION
content: for(uinti=0;i<hotWinRoomID.length;i++){backHotWinRoomId[i]=hotWinRoomID[i];}

ruleId: SOLIDITY_GAS_LIMIT_IN_LOOPS
patternId: f6f853
severity: 2
line: 210
column: 12
content: for(j=0;j<winnerAdd.length;j++){if(allRoomsMap[roomID].addressList[i]==winnerAdd[j]){allRoomsMap[roomID].winMoneyList[i]=winnerM;}else{allRoomsMap[roomID].winMoneyList[i]=0;}}

ruleId: SOLIDITY_GAS_LIMIT_IN_LOOPS
patternId: f6f853
severity: 2
line: 234
column: 8
content: for(i=0;i<len;i++){for(j=0;j<len;j++){uintacount1=winnerMoney[i];uintacount2=winnerMoney[j];if(acount1<acount2){dWinnerM=winnerMoney[j];winnerMoney[j]=winnerMoney[i];winnerMoney[i]=dWinnerM;dRoomId=hotWinRoomID[j];hotWinRoomID[j]=hotWinRoomID[i];hotWinRoomID[i]=dRoomId;}}}

ruleId: SOLIDITY_GAS_LIMIT_IN_LOOPS
patternId: f6f853
severity: 2
line: 235
column: 12
content: for(j=0;j<len;j++){uintacount1=winnerMoney[i];uintacount2=winnerMoney[j];if(acount1<acount2){dWinnerM=winnerMoney[j];winnerMoney[j]=winnerMoney[i];winnerMoney[i]=dWinnerM;dRoomId=hotWinRoomID[j];hotWinRoomID[j]=hotWinRoomID[i];hotWinRoomID[i]=dRoomId;}}

ruleId: SOLIDITY_GAS_LIMIT_IN_LOOPS
patternId: f6f853
severity: 2
line: 254
column: 8
content: for(i=0;i<unfinishedRoomID.length;i++){if(unfinishedRoomID[i]==roomID){break;}}

ruleId: SOLIDITY_PRAGMAS_VERSION
patternId: 23fc32
severity: 1
line: 1
column: 16
content: ^

ruleId: SOLIDITY_UPGRADE_TO_050
patternId: 441gim
severity: 1
line: 193
column: 8
content: address[]winnerAdd

ruleId: SOLIDITY_VISIBILITY
patternId: 910067
severity: 1
line: 30
column: 4
content: functionPlayDice(){maxRoomID=0;owner=msg.sender;}

ruleId: SOLIDITY_VISIBILITY
patternId: 910067
severity: 1
line: 36
column: 4
content: functiongetContractMoney(){if(msg.sender==owner){msg.sender.transfer(commission);}}

ruleId: SOLIDITY_VISIBILITY
patternId: 910067
severity: 1
line: 43
column: 4
content: functionkillContract(){if(msg.sender==owner){selfdestruct(owner);}}

ruleId: SOLIDITY_VISIBILITY
patternId: 910067
severity: 1
line: 277
column: 4
content: functiongetMoney(uintroomID)payablereturns(bool){uinti=0;uintamount;for(i;i<allRoomsMap[roomID].addressList.length;i++){if(msg.sender==allRoomsMap[roomID].addressList[i]){amount=allRoomsMap[roomID].winMoneyList[i];allRoomsMap[roomID].winMoneyList[i]=0;break;}}addressmyAddress=this;if(amount>0&&myAddress.balance>amount){msg.sender.transfer(amount);}returntrue;}

ruleId: SOLIDITY_VISIBILITY
patternId: b51ce0
severity: 1
line: 15
column: 4
content: uintmaxRoomID=0;

ruleId: SOLIDITY_VISIBILITY
patternId: b51ce0
severity: 1
line: 20
column: 4
content: addressowner;

ruleId: SOLIDITY_VISIBILITY
patternId: b51ce0
severity: 1
line: 21
column: 4
content: uintcommission=0;

ruleId: SOLIDITY_VISIBILITY
patternId: b51ce0
severity: 1
line: 24
column: 4
content: mapping(address=>uint)playerRollNum;

SOLIDITY_VISIBILITY :8
SOLIDITY_PRAGMAS_VERSION :1
SOLIDITY_ARRAY_LENGTH_MANIPULATION :1
SOLIDITY_EXTRA_GAS_IN_LOOPS :11
SOLIDITY_UPGRADE_TO_050 :1
SOLIDITY_GAS_LIMIT_IN_LOOPS :6
