C:\Users\hp\DataSet\contracts\ropsten\34\34d2e4f0e5e4e2bf015d54ac429d76e02319d052_AgmoLeaderboardYeah.sol
jar:file:/C:/Users/hp/AppData/Roaming/npm/node_modules/@smartdec/smartcheck/jdeploy-bundle/smartcheck-2.0-jar-with-dependencies.jar!/solidity-rules.xmlruleId: SOLIDITY_DEPRECATED_CONSTRUCTIONS
patternId: 441gim
severity: 1
line: 101
column: 45
content: string_c

ruleId: SOLIDITY_UPGRADE_TO_050
patternId: 441gim
severity: 1
line: 101
column: 56
content: string_d

ruleId: SOLIDITY_UPGRADE_TO_050
patternId: 441gim
severity: 1
line: 101
column: 67
content: string_e

ruleId: SOLIDITY_UPGRADE_TO_050
patternId: 441gim
severity: 1
line: 118
column: 23
content: string_a

ruleId: SOLIDITY_UPGRADE_TO_050
patternId: 441gim
severity: 1
line: 118
column: 34
content: string_b

ruleId: SOLIDITY_UPGRADE_TO_050
patternId: 441gim
severity: 1
line: 118
column: 45
content: string_c

ruleId: SOLIDITY_UPGRADE_TO_050
patternId: 441gim
severity: 1
line: 118
column: 56
content: string_d

ruleId: SOLIDITY_UPGRADE_TO_050
patternId: 441gim
severity: 1
line: 122
column: 23
content: string_a

ruleId: SOLIDITY_UPGRADE_TO_050
patternId: 441gim
severity: 1
line: 122
column: 34
content: string_b

ruleId: SOLIDITY_UPGRADE_TO_050
patternId: 441gim
severity: 1
line: 122
column: 45
content: string_c

ruleId: SOLIDITY_UPGRADE_TO_050
patternId: 441gim
severity: 1
line: 126
column: 23
content: string_a

ruleId: SOLIDITY_UPGRADE_TO_050
patternId: 441gim
severity: 1
line: 126
column: 34
content: string_b

ruleId: SOLIDITY_VISIBILITY
patternId: 910067
severity: 1
line: 20
column: 4
content: constructor(){owner=msg.sender;}

ruleId: SOLIDITY_VISIBILITY
patternId: b51ce0
severity: 1
line: 17
column: 4
content: addressowner;

SOLIDITY_VISIBILITY :2
SOLIDITY_DEPRECATED_CONSTRUCTIONS :1
SOLIDITY_PRAGMAS_VERSION :1
SOLIDITY_PRIVATE_MODIFIER_DONT_HIDE_DATA :1
SOLIDITY_EXTRA_GAS_IN_LOOPS :6
SOLIDITY_UPGRADE_TO_050 :20
SOLIDITY_UINT_CANT_BE_NEGATIVE :2
SOLIDITY_GAS_LIMIT_IN_LOOPS :5
