F:\Blockchain\dataset_new_byID\80340.sol
jar:file:/C:/Users/hp/AppData/Roaming/npm/node_modules/@smartdec/smartcheck/jdeploy-bundle/smartcheck-2.0-jar-with-dependencies.jar!/solidity-rules.xmlruleId: SOLIDITY_CALL_WITHOUT_DATA
severity: 1
line: 968
column: 12
content: throw

ruleId: SOLIDITY_DEPRECATED_CONSTRUCTIONS
patternId: 49bd2a
severity: 1
line: 971
column: 12
content: throw

ruleId: SOLIDITY_DEPRECATED_CONSTRUCTIONS
patternId: 49bd2a
severity: 1
line: 1036
column: 8
content: throw

ruleId: SOLIDITY_DEPRECATED_CONSTRUCTIONS
patternId: 49bd2a
severity: 1
line: 1134
column: 12
content: throw

ruleId: SOLIDITY_DEPRECATED_CONSTRUCTIONS
patternId: 49bd2a
severity: 1
line: 1145
column: 12
content: throw

ruleId: SOLIDITY_DEPRECATED_CONSTRUCTIONS
patternId: 49bd2a
severity: 1
line: 1151
column: 12
content: throw

ruleId: SOLIDITY_DEPRECATED_CONSTRUCTIONS
patternId: 49bd2a
severity: 1
line: 1180
column: 12
content: throw

ruleId: SOLIDITY_DEPRECATED_CONSTRUCTIONS
patternId: 49bd2a
severity: 1
line: 1183
column: 12
content: throw

ruleId: SOLIDITY_DEPRECATED_CONSTRUCTIONS
patternId: 49bd2a
severity: 1
line: 1192
column: 12
content: throw

ruleId: SOLIDITY_DEPRECATED_CONSTRUCTIONS
patternId: 49bd2a
severity: 1
line: 1195
column: 12
content: throw

ruleId: SOLIDITY_DEPRECATED_CONSTRUCTIONS
patternId: 49bd2a
severity: 1
line: 1203
column: 12
content: throw

ruleId: SOLIDITY_DEPRECATED_CONSTRUCTIONS
patternId: 49bd2a
severity: 1
line: 1206
column: 12
content: throw

ruleId: SOLIDITY_DEPRECATED_CONSTRUCTIONS
patternId: 49bd2a
severity: 1
line: 1209
column: 12
content: throw

ruleId: SOLIDITY_DEPRECATED_CONSTRUCTIONS
patternId: 49bd2a
severity: 1
line: 1216
column: 12
content: throw

ruleId: SOLIDITY_DEPRECATED_CONSTRUCTIONS
patternId: 49bd2a
severity: 1
line: 1219
column: 12
content: throw

ruleId: SOLIDITY_DEPRECATED_CONSTRUCTIONS
patternId: 49bd2a
severity: 1
line: 1235
column: 12
content: throw

ruleId: SOLIDITY_DEPRECATED_CONSTRUCTIONS
patternId: 28fa69
severity: 1
line: 143
column: 4
content: functionfundsOf(address_address)constantreturns(uintvalueWei){returnfunds[_address];}

ruleId: SOLIDITY_DEPRECATED_CONSTRUCTIONS
patternId: 28fa69
severity: 1
line: 219
column: 4
content: functionroundMoneyDownNicely(uint_rawValueWei)constantinternalreturns(uintnicerValueWei){if(_rawValueWei<1finney){return_rawValueWei;}elseif(_rawValueWei<10finney){return10szabo*(_rawValueWei/10szabo);}elseif(_rawValueWei<100finney){return100szabo*(_rawValueWei/100szabo);}elseif(_rawValueWei<1ether){return1finney*(_rawValueWei/1finney);}elseif(_rawValueWei<10ether){return10finney*(_rawValueWei/10finney);}elseif(_rawValueWei<100ether){return100finney*(_rawValueWei/100finney);}elseif(_rawValueWei<1000ether){return1ether*(_rawValueWei/1ether);}elseif(_rawValueWei<10000ether){return10ether*(_rawValueWei/10ether);}else{return_rawValueWei;}}

ruleId: SOLIDITY_DEPRECATED_CONSTRUCTIONS
patternId: 28fa69
severity: 1
line: 246
column: 4
content: functionroundMoneyUpToWholeFinney(uint_valueWei)constantinternalreturns(uintvalueFinney){return(1finney+_valueWei-1wei)/1finney;}

ruleId: SOLIDITY_DEPRECATED_CONSTRUCTIONS
patternId: 28fa69
severity: 1
line: 277
column: 4
content: functionvalidateNameInternal(string_name)constantinternalreturns(boolallowed){bytesmemorynameBytes=bytes(_name);uintlengthBytes=nameBytes.length;if(lengthBytes<minimumNameLength||lengthBytes>maximumNameLength){returnfalse;}boolfoundNonPunctuation=false;for(uinti=0;i<lengthBytes;i++){byteb=nameBytes[i];if((b>=48&&b<=57)||(b>=65&&b<=90)||(b>=97&&b<=122)){foundNonPunctuation=true;continue;}if(b==32||b==33||b==40||b==41||b==45||b==46||b==95){continue;}returnfalse;}returnfoundNonPunctuation;}

ruleId: SOLIDITY_DEPRECATED_CONSTRUCTIONS
patternId: 28fa69
severity: 1
line: 340
column: 4
content: functionextractNameFromData(bytes_data)constantinternalreturns(stringextractedName){uintexpectedPrefixLength=(bytes(nameDataPrefix)).length;if(_data.length<expectedPrefixLength){throw;}uinti;for(i=0;i<expectedPrefixLength;i++){if((bytes(nameDataPrefix))[i]!=_data[i]){throw;}}uintpayloadLength=_data.length-expectedPrefixLength;if(payloadLength<minimumNameLength||payloadLength>maximumNameLength){throw;}stringmemoryname=newstring(payloadLength);for(i=0;i<payloadLength;i++){(bytes(name))[i]=_data[expectedPrefixLength+i];}returnname;}

ruleId: SOLIDITY_DEPRECATED_CONSTRUCTIONS
patternId: 28fa69
severity: 1
line: 388
column: 4
content: functioncomputeNameFuzzyHash(string_name)constantinternalreturns(uintfuzzyHash){bytesmemorynameBytes=bytes(_name);uinth=0;uintlen=nameBytes.length;if(len>maximumNameLength){len=maximumNameLength;}for(uinti=0;i<len;i++){uintmul=128;byteb=nameBytes[i];uintub=uint(b);if(b>=48&&b<=57){h=h*mul+ub;}elseif(b>=65&&b<=90){h=h*mul+ub;}elseif(b>=97&&b<=122){uintupper=ub-32;h=h*mul+upper;}else{}}returnh;}

ruleId: SOLIDITY_DEPRECATED_CONSTRUCTIONS
patternId: 28fa69
severity: 1
line: 528
column: 4
content: functionnumberOfMonarchs()constantreturns(uinttotalCount){returnmonarchsByNumber.length-1;}

ruleId: SOLIDITY_DEPRECATED_CONSTRUCTIONS
patternId: 28fa69
severity: 1
line: 535
column: 4
content: functionisLivingMonarch()constantreturns(boolalive){if(numberOfMonarchs()==0){returnfalse;}uintreignStartedTimestamp=latestMonarchInternal().coronationTimestamp;if(now<reignStartedTimestamp){returntrue;}uintelapsedReignDurationSeconds=now-reignStartedTimestamp;if(elapsedReignDurationSeconds>rules.curseIncubationDurationSeconds){returnfalse;}else{returntrue;}}

ruleId: SOLIDITY_DEPRECATED_CONSTRUCTIONS
patternId: 28fa69
severity: 1
line: 555
column: 4
content: functioncurrentClaimPriceWei()constantreturns(uintpriceInWei){if(!isLivingMonarch()){returnrules.startingClaimPriceWei;}else{uintlastClaimPriceWei=latestMonarchInternal().claimPriceWei;uintnewClaimPrice=(lastClaimPriceWei*(100+rules.claimPriceAdjustPercent))/100;newClaimPrice=roundMoneyDownNicely(newClaimPrice);if(newClaimPrice<rules.startingClaimPriceWei){newClaimPrice=rules.startingClaimPriceWei;}if(newClaimPrice>rules.maximumClaimPriceWei){newClaimPrice=rules.maximumClaimPriceWei;}returnnewClaimPrice;}}

ruleId: SOLIDITY_DEPRECATED_CONSTRUCTIONS
patternId: 28fa69
severity: 1
line: 575
column: 4
content: functioncurrentClaimPriceInFinney()constantreturns(uintpriceInFinney){uintvalueWei=currentClaimPriceWei();returnroundMoneyUpToWholeFinney(valueWei);}

ruleId: SOLIDITY_DEPRECATED_CONSTRUCTIONS
patternId: 28fa69
severity: 1
line: 589
column: 4
content: functionvalidateProposedMonarchName(string_monarchName)constantreturns(boolallowed){returnvalidateNameInternal(_monarchName);}

ruleId: SOLIDITY_DEPRECATED_CONSTRUCTIONS
patternId: 28fa69
severity: 1
line: 601
column: 4
content: functionlatestMonarchInternal()constantinternalreturns(Monarchstoragemonarch){returnmonarchsByNumber[monarchsByNumber.length-1];}

ruleId: SOLIDITY_DEPRECATED_CONSTRUCTIONS
patternId: 28fa69
severity: 1
line: 818
column: 4
content: functionvalidateProposedThroneRules(uint_startingClaimPriceWei,uint_maximumClaimPriceWei,uint_claimPriceAdjustPercent,uint_curseIncubationDurationSeconds,uint_commissionPerThousand)constantreturns(boolallowed){if(_startingClaimPriceWei<10finney||_startingClaimPriceWei>100ether){returnfalse;}if(_maximumClaimPriceWei<1ether||_maximumClaimPriceWei>100000ether){returnfalse;}if(_startingClaimPriceWei*20>_maximumClaimPriceWei){returnfalse;}if(_claimPriceAdjustPercent<10||_claimPriceAdjustPercent>900){returnfalse;}if(_curseIncubationDurationSeconds<2hours||_curseIncubationDurationSeconds>10000days){returnfalse;}if(_commissionPerThousand<10||_commissionPerThousand>100){returnfalse;}returntrue;}

ruleId: SOLIDITY_DEPRECATED_CONSTRUCTIONS
patternId: 28fa69
severity: 1
line: 982
column: 4
content: functionnumberOfKingdoms()constantreturns(uinttotalCount){returnkingdomsByNumber.length-1;}

ruleId: SOLIDITY_DEPRECATED_CONSTRUCTIONS
patternId: 28fa69
severity: 1
line: 987
column: 4
content: functionfindKingdomCalled(string_kingdomName)constantreturns(uintkingdomNumber){uintfuzzyHash=computeNameFuzzyHash(_kingdomName);returnkingdomNumbersByfuzzyHash[fuzzyHash];}

ruleId: SOLIDITY_DEPRECATED_CONSTRUCTIONS
patternId: 28fa69
severity: 1
line: 1004
column: 4
content: functionvalidateProposedKingdomName(string_kingdomName)constantreturns(boolallowed){returnvalidateNameInternal(_kingdomName);}

ruleId: SOLIDITY_DEPRECATED_CONSTRUCTIONS
patternId: 28fa69
severity: 1
line: 1011
column: 4
content: functionvalidateProposedThroneRules(uint_startingClaimPriceWei,uint_claimPriceAdjustPercent,uint_curseIncubationDurationSeconds,uint_commissionPerThousand)constantreturns(boolallowed){returnkingdomFactory.validateProposedThroneRules(_startingClaimPriceWei,maximumClaimPriceWei,_claimPriceAdjustPercent,_curseIncubationDurationSeconds,_commissionPerThousand);}

ruleId: SOLIDITY_DEPRECATED_CONSTRUCTIONS
patternId: 28fa69
severity: 1
line: 1028
column: 4
content: functionkingdomCreationFeeInFinney()constantreturns(uintfeeInFinney){returnroundMoneyUpToWholeFinney(kingdomCreationFeeWei);}

ruleId: SOLIDITY_DEPRECATED_CONSTRUCTIONS
patternId: 28fa69
severity: 1
line: 1247
column: 4
content: functionroundMoneyDownNicelyET(uint_rawValueWei)constantreturns(uintnicerValueWei){returnroundMoneyDownNicely(_rawValueWei);}

ruleId: SOLIDITY_DEPRECATED_CONSTRUCTIONS
patternId: 28fa69
severity: 1
line: 1252
column: 4
content: functionroundMoneyUpToWholeFinneyET(uint_valueWei)constantreturns(uintvalueFinney){returnroundMoneyUpToWholeFinney(_valueWei);}

ruleId: SOLIDITY_DEPRECATED_CONSTRUCTIONS
patternId: 28fa69
severity: 1
line: 1257
column: 4
content: functionvalidateNameInternalET(string_name)constantreturns(boolallowed){returnvalidateNameInternal(_name);}

ruleId: SOLIDITY_DEPRECATED_CONSTRUCTIONS
patternId: 28fa69
severity: 1
line: 1262
column: 4
content: functionextractNameFromDataET(bytes_data)constantreturns(stringextractedName){returnextractNameFromData(_data);}

ruleId: SOLIDITY_DEPRECATED_CONSTRUCTIONS
patternId: 28fa69
severity: 1
line: 1267
column: 4
content: functioncomputeNameFuzzyHashET(string_name)constantreturns(uintfuzzyHash){returncomputeNameFuzzyHash(_name);}

ruleId: SOLIDITY_DIV_MUL
patternId: 09hhh1
severity: 2
line: 224
column: 19
content: 10szabo*(_rawValueWei/10szabo)

ruleId: SOLIDITY_DIV_MUL
patternId: 09hhh1
severity: 2
line: 226
column: 19
content: 100szabo*(_rawValueWei/100szabo)

ruleId: SOLIDITY_DIV_MUL
patternId: 09hhh1
severity: 2
line: 228
column: 19
content: 1finney*(_rawValueWei/1finney)

ruleId: SOLIDITY_DIV_MUL
patternId: 09hhh1
severity: 2
line: 230
column: 19
content: 10finney*(_rawValueWei/10finney)

ruleId: SOLIDITY_DIV_MUL
patternId: 09hhh1
severity: 2
line: 232
column: 19
content: 100finney*(_rawValueWei/100finney)

ruleId: SOLIDITY_DIV_MUL
patternId: 09hhh1
severity: 2
line: 234
column: 19
content: 1ether*(_rawValueWei/1ether)

ruleId: SOLIDITY_DIV_MUL
patternId: 09hhh1
severity: 2
line: 236
column: 19
content: 10ether*(_rawValueWei/10ether)

ruleId: SOLIDITY_GAS_LIMIT_IN_LOOPS
patternId: f6f853
severity: 2
line: 286
column: 8
content: for(uinti=0;i<lengthBytes;i++){byteb=nameBytes[i];if((b>=48&&b<=57)||(b>=65&&b<=90)||(b>=97&&b<=122)){foundNonPunctuation=true;continue;}if(b==32||b==33||b==40||b==41||b==45||b==46||b==95){continue;}returnfalse;}

ruleId: SOLIDITY_GAS_LIMIT_IN_LOOPS
patternId: f6f853
severity: 2
line: 348
column: 8
content: for(i=0;i<expectedPrefixLength;i++){if((bytes(nameDataPrefix))[i]!=_data[i]){throw;}}

ruleId: SOLIDITY_GAS_LIMIT_IN_LOOPS
patternId: f6f853
severity: 2
line: 396
column: 8
content: for(uinti=0;i<len;i++){uintmul=128;byteb=nameBytes[i];uintub=uint(b);if(b>=48&&b<=57){h=h*mul+ub;}elseif(b>=65&&b<=90){h=h*mul+ub;}elseif(b>=97&&b<=122){uintupper=ub-32;h=h*mul+upper;}else{}}

ruleId: SOLIDITY_REVERT_REQUIRE
patternId: c56b12
severity: 1
line: 40
column: 8
content: if(reentryProtector){throw;}

ruleId: SOLIDITY_REVERT_REQUIRE
patternId: c56b12
severity: 1
line: 186
column: 8
content: if(msg.value!=0){throw;}

ruleId: SOLIDITY_REVERT_REQUIRE
patternId: c56b12
severity: 1
line: 190
column: 8
content: if(_valueWei>funds[fromAddress]){throw;}

ruleId: SOLIDITY_REVERT_REQUIRE
patternId: c56b12
severity: 1
line: 199
column: 8
content: if(!sentOk){throw;}

ruleId: SOLIDITY_REVERT_REQUIRE
patternId: c56b12
severity: 1
line: 344
column: 8
content: if(_data.length<expectedPrefixLength){throw;}

ruleId: SOLIDITY_REVERT_REQUIRE
patternId: c56b12
severity: 1
line: 349
column: 12
content: if((bytes(nameDataPrefix))[i]!=_data[i]){throw;}

ruleId: SOLIDITY_REVERT_REQUIRE
patternId: c56b12
severity: 1
line: 355
column: 8
content: if(payloadLength<minimumNameLength||payloadLength>maximumNameLength){throw;}

ruleId: SOLIDITY_REVERT_REQUIRE
patternId: c56b12
severity: 1
line: 676
column: 8
content: if(!validateNameInternal(_monarchName)){throw;}

ruleId: SOLIDITY_REVERT_REQUIRE
patternId: c56b12
severity: 1
line: 680
column: 8
content: if(_compensationAddress==0||_compensationAddress==address(this)){throw;}

ruleId: SOLIDITY_REVERT_REQUIRE
patternId: c56b12
severity: 1
line: 687
column: 8
content: if(paidWei<priceWei){throw;}

ruleId: SOLIDITY_REVERT_REQUIRE
patternId: c56b12
severity: 1
line: 693
column: 8
content: if(excessWei>1finney){throw;}

ruleId: SOLIDITY_REVERT_REQUIRE
patternId: c56b12
severity: 1
line: 730
column: 8
content: if(msg.value!=0){throw;}

ruleId: SOLIDITY_REVERT_REQUIRE
patternId: c56b12
severity: 1
line: 749
column: 8
content: if(!replacedOk){throw;}

ruleId: SOLIDITY_REVERT_REQUIRE
patternId: c56b12
severity: 1
line: 874
column: 8
content: if(msg.value>0){throw;}

ruleId: SOLIDITY_REVERT_REQUIRE
patternId: c56b12
severity: 1
line: 879
column: 8
content: if(_topWizard==0||_subWizard==0){throw;}

ruleId: SOLIDITY_REVERT_REQUIRE
patternId: c56b12
severity: 1
line: 882
column: 8
content: if(_topWizard==_world||_subWizard==_world){throw;}

ruleId: SOLIDITY_REVERT_REQUIRE
patternId: c56b12
severity: 1
line: 885
column: 8
content: if(!validateProposedThroneRules(_startingClaimPriceWei,_maximumClaimPriceWei,_claimPriceAdjustPercent,_curseIncubationDurationSeconds,_commissionPerThousand)){throw;}

ruleId: SOLIDITY_REVERT_REQUIRE
patternId: c56b12
severity: 1
line: 967
column: 8
content: if(_topWizard==0){throw;}

ruleId: SOLIDITY_REVERT_REQUIRE
patternId: c56b12
severity: 1
line: 970
column: 8
content: if(_maximumClaimPriceWei<1ether){throw;}

ruleId: SOLIDITY_REVERT_REQUIRE
patternId: c56b12
severity: 1
line: 1133
column: 8
content: if(!validateNameInternal(_kingdomName)){throw;}

ruleId: SOLIDITY_REVERT_REQUIRE
patternId: c56b12
severity: 1
line: 1144
column: 8
content: if(paidWei<kingdomCreationFeeWei){throw;}

ruleId: SOLIDITY_REVERT_REQUIRE
patternId: c56b12
severity: 1
line: 1150
column: 8
content: if(excessWei>1finney){throw;}

ruleId: SOLIDITY_REVERT_REQUIRE
patternId: c56b12
severity: 1
line: 1179
column: 8
content: if(msg.sender!=topWizard){throw;}

ruleId: SOLIDITY_REVERT_REQUIRE
patternId: c56b12
severity: 1
line: 1182
column: 8
content: if(msg.value!=0){throw;}

ruleId: SOLIDITY_REVERT_REQUIRE
patternId: c56b12
severity: 1
line: 1191
column: 8
content: if(msg.sender!=topWizard){throw;}

ruleId: SOLIDITY_REVERT_REQUIRE
patternId: c56b12
severity: 1
line: 1194
column: 8
content: if(msg.value!=0){throw;}

ruleId: SOLIDITY_REVERT_REQUIRE
patternId: c56b12
severity: 1
line: 1202
column: 8
content: if(msg.sender!=topWizard){throw;}

ruleId: SOLIDITY_REVERT_REQUIRE
patternId: c56b12
severity: 1
line: 1205
column: 8
content: if(msg.value!=0){throw;}

ruleId: SOLIDITY_REVERT_REQUIRE
patternId: c56b12
severity: 1
line: 1208
column: 8
content: if(_maximumClaimPriceWei<1ether){throw;}

ruleId: SOLIDITY_REVERT_REQUIRE
patternId: c56b12
severity: 1
line: 1215
column: 8
content: if(msg.sender!=topWizard){throw;}

ruleId: SOLIDITY_REVERT_REQUIRE
patternId: c56b12
severity: 1
line: 1218
column: 8
content: if(msg.value!=0){throw;}

ruleId: SOLIDITY_REVERT_REQUIRE
patternId: c56b12
severity: 1
line: 1234
column: 8
content: if(kingdomNumbersByfuzzyHash[fuzzyHash]!=0){throw;}

ruleId: SOLIDITY_UPGRADE_TO_050
patternId: 83k1no
severity: 1
line: 122
column: 26
content: call.value(_valueWei).gas(_extraGasIncluded)()

ruleId: SOLIDITY_UPGRADE_TO_050
patternId: 341gim
severity: 1
line: 277
column: 34
content: string_name

ruleId: SOLIDITY_UPGRADE_TO_050
patternId: 341gim
severity: 1
line: 340
column: 33
content: bytes_data

ruleId: SOLIDITY_UPGRADE_TO_050
patternId: 341gim
severity: 1
line: 341
column: 13
content: stringextractedName

ruleId: SOLIDITY_UPGRADE_TO_050
patternId: 341gim
severity: 1
line: 388
column: 34
content: string_name

ruleId: SOLIDITY_UPGRADE_TO_050
patternId: 341gim
severity: 1
line: 671
column: 8
content: string_monarchName

ruleId: SOLIDITY_UPGRADE_TO_050
patternId: 341gim
severity: 1
line: 1124
column: 8
content: string_kingdomName

ruleId: SOLIDITY_UPGRADE_TO_050
patternId: 341gim
severity: 1
line: 1230
column: 8
content: string_kingdomName

ruleId: SOLIDITY_VISIBILITY
patternId: 910067
severity: 1
line: 143
column: 4
content: functionfundsOf(address_address)constantreturns(uintvalueWei){returnfunds[_address];}

ruleId: SOLIDITY_VISIBILITY
patternId: 910067
severity: 1
line: 148
column: 4
content: functionwithdrawFunds(){externalEnter();withdrawFundsRP();externalLeave();}

ruleId: SOLIDITY_VISIBILITY
patternId: 910067
severity: 1
line: 157
column: 4
content: functionwithdrawFundsAdvanced(address_toAddress,uint_valueWei,uint_extraGas){externalEnter();withdrawFundsAdvancedRP(_toAddress,_valueWei,_extraGas);externalLeave();}

ruleId: SOLIDITY_VISIBILITY
patternId: 910067
severity: 1
line: 493
column: 4
content: functionKingdom(string_kingdomName,address_world,address_topWizard,address_subWizard,uint_startingClaimPriceWei,uint_maximumClaimPriceWei,uint_claimPriceAdjustPercent,uint_curseIncubationDurationSeconds,uint_commissionPerThousand){kingdomName=_kingdomName;world=_world;topWizard=_topWizard;subWizard=_subWizard;rules=ThroneRules(_startingClaimPriceWei,_maximumClaimPriceWei,_claimPriceAdjustPercent,_curseIncubationDurationSeconds,_commissionPerThousand);monarchsByNumber.push(Monarch(0,"",0,0,0));}

ruleId: SOLIDITY_VISIBILITY
patternId: 910067
severity: 1
line: 528
column: 4
content: functionnumberOfMonarchs()constantreturns(uinttotalCount){returnmonarchsByNumber.length-1;}

ruleId: SOLIDITY_VISIBILITY
patternId: 910067
severity: 1
line: 535
column: 4
content: functionisLivingMonarch()constantreturns(boolalive){if(numberOfMonarchs()==0){returnfalse;}uintreignStartedTimestamp=latestMonarchInternal().coronationTimestamp;if(now<reignStartedTimestamp){returntrue;}uintelapsedReignDurationSeconds=now-reignStartedTimestamp;if(elapsedReignDurationSeconds>rules.curseIncubationDurationSeconds){returnfalse;}else{returntrue;}}

ruleId: SOLIDITY_VISIBILITY
patternId: 910067
severity: 1
line: 555
column: 4
content: functioncurrentClaimPriceWei()constantreturns(uintpriceInWei){if(!isLivingMonarch()){returnrules.startingClaimPriceWei;}else{uintlastClaimPriceWei=latestMonarchInternal().claimPriceWei;uintnewClaimPrice=(lastClaimPriceWei*(100+rules.claimPriceAdjustPercent))/100;newClaimPrice=roundMoneyDownNicely(newClaimPrice);if(newClaimPrice<rules.startingClaimPriceWei){newClaimPrice=rules.startingClaimPriceWei;}if(newClaimPrice>rules.maximumClaimPriceWei){newClaimPrice=rules.maximumClaimPriceWei;}returnnewClaimPrice;}}

ruleId: SOLIDITY_VISIBILITY
patternId: 910067
severity: 1
line: 575
column: 4
content: functioncurrentClaimPriceInFinney()constantreturns(uintpriceInFinney){uintvalueWei=currentClaimPriceWei();returnroundMoneyUpToWholeFinney(valueWei);}

ruleId: SOLIDITY_VISIBILITY
patternId: 910067
severity: 1
line: 589
column: 4
content: functionvalidateProposedMonarchName(string_monarchName)constantreturns(boolallowed){returnvalidateNameInternal(_monarchName);}

ruleId: SOLIDITY_VISIBILITY
patternId: 910067
severity: 1
line: 623
column: 4
content: function(){externalEnter();fallbackRP();externalLeave();}

ruleId: SOLIDITY_VISIBILITY
patternId: 910067
severity: 1
line: 643
column: 4
content: functionclaimThrone(string_monarchName){externalEnter();claimThroneRP(_monarchName);externalLeave();}

ruleId: SOLIDITY_VISIBILITY
patternId: 910067
severity: 1
line: 655
column: 4
content: functionreplaceWizard(address_replacement){externalEnter();replaceWizardRP(_replacement);externalLeave();}

ruleId: SOLIDITY_VISIBILITY
patternId: 910067
severity: 1
line: 809
column: 4
content: functionKingdomFactory(){}

ruleId: SOLIDITY_VISIBILITY
patternId: 910067
severity: 1
line: 812
column: 4
content: function(){throw;}

ruleId: SOLIDITY_VISIBILITY
patternId: 910067
severity: 1
line: 818
column: 4
content: functionvalidateProposedThroneRules(uint_startingClaimPriceWei,uint_maximumClaimPriceWei,uint_claimPriceAdjustPercent,uint_curseIncubationDurationSeconds,uint_commissionPerThousand)constantreturns(boolallowed){if(_startingClaimPriceWei<10finney||_startingClaimPriceWei>100ether){returnfalse;}if(_maximumClaimPriceWei<1ether||_maximumClaimPriceWei>100000ether){returnfalse;}if(_startingClaimPriceWei*20>_maximumClaimPriceWei){returnfalse;}if(_claimPriceAdjustPercent<10||_claimPriceAdjustPercent>900){returnfalse;}if(_curseIncubationDurationSeconds<2hours||_curseIncubationDurationSeconds>10000days){returnfalse;}if(_commissionPerThousand<10||_commissionPerThousand>100){returnfalse;}returntrue;}

ruleId: SOLIDITY_VISIBILITY
patternId: 910067
severity: 1
line: 863
column: 4
content: functioncreateKingdom(string_kingdomName,address_world,address_topWizard,address_subWizard,uint_startingClaimPriceWei,uint_maximumClaimPriceWei,uint_claimPriceAdjustPercent,uint_curseIncubationDurationSeconds,uint_commissionPerThousand)returns(KingdomnewKingdom){if(msg.value>0){throw;}if(_topWizard==0||_subWizard==0){throw;}if(_topWizard==_world||_subWizard==_world){throw;}if(!validateProposedThroneRules(_startingClaimPriceWei,_maximumClaimPriceWei,_claimPriceAdjustPercent,_curseIncubationDurationSeconds,_commissionPerThousand)){throw;}returnnewKingdom(_kingdomName,_world,_topWizard,_subWizard,_startingClaimPriceWei,_maximumClaimPriceWei,_claimPriceAdjustPercent,_curseIncubationDurationSeconds,_commissionPerThousand);}

ruleId: SOLIDITY_VISIBILITY
patternId: 910067
severity: 1
line: 961
column: 4
content: functionWorld(address_topWizard,uint_kingdomCreationFeeWei,KingdomFactory_kingdomFactory,uint_maximumClaimPriceWei){if(_topWizard==0){throw;}if(_maximumClaimPriceWei<1ether){throw;}topWizard=_topWizard;kingdomCreationFeeWei=_kingdomCreationFeeWei;kingdomFactory=_kingdomFactory;maximumClaimPriceWei=_maximumClaimPriceWei;kingdomsByNumber.push(KingdomListing(0,"",0,0,0,0));}

ruleId: SOLIDITY_VISIBILITY
patternId: 910067
severity: 1
line: 982
column: 4
content: functionnumberOfKingdoms()constantreturns(uinttotalCount){returnkingdomsByNumber.length-1;}

ruleId: SOLIDITY_VISIBILITY
patternId: 910067
severity: 1
line: 987
column: 4
