id,token
388,createExitQueue
868,loggerAddress
759,name
822,stateRoot
69,balanceOf
63,uint8
314,_deleteOrderedSetLink
827,updateValidatorState
730,_transferFrom
768,_setTokenURI
318,memory
862,valStake
60,string
72,bool
695,ownerOf
749,_addTokenToOwnerEnumeration
499,RootChainable
521,not
16,0x40
250,indexes
454,_childToken
274,sanityCheck
789,OwnerUpdate
605,exitEpoch
25,0x0
545,_num
378,target
781,ptr
153,"STORAGE_FAILED_TO_ACCESS_PROTECTED_FUNCTION"
836,ValidatorShareHeader
133,uints
631,TopUpFee
312,lastValue
297,toBytes32
724,_ownedTokensCount
871,logger
629,ConfirmAuction
532,"Bytes array should atleast be 32 bytes"
9,payable
528,slice
864,addProposerBonus
70,_to
38,case
512,_postBytes
291,item
677,validatorStake
691,tokenId
51,indexed
586,activeAmount
611,ThresholdChange
399,priority
513,tempBytes
300,bytes4
543,bytes1
172,setUInt8
777,codeAddr
277,_store
711,increment
690,IERC165
423,"slashingManager"
640,newCommissionRate
125,_actor
369,_assetBackend
665,logProposerBonusChange
575,Unstaked
855,_stakingLogger
352,getNextWithIterator
474,"TOKEN_NOT_MAPPED"
675,stakeManager
847,withdrawPool
820,blockInterval
433,Type
744,_allTokensIndex
706,extcodesize
233,UIntUIntUIntMapping
621,newAmount
193,UInt
171,_setUInt8
236,AddressUIntStructAddressUInt8Mapping
329,getIndex
427,contractMap
630,fee
269,UIntOrderedSetMapping
887,NFTCounter
208,UIntAddressMapping
288,"uint/last"
345,startValue
758,ERC721Enumerable
324,_sourceCount
527,lengthmod
382,IGovernance
81,ERC20Interface
49,BaseByzantiumRouter
209,UIntEnumMapping
74,transfer
186,getBytesSequence
587,validatorRewards
173,getUInt8
713,Counters
374,who
476,isTokenMappedAndGetPredicate
302,newCount
334,_index
874,WITHDRAWAL_DELAY
251,values
892,proposerBonus
377,IERC20
859,_rewards
207,UIntBytes32Mapping
306,_setOrderedSetLink
680,getValidatorContractAddress
240,AddressUIntAddressUInt8Mapping
390,verifyTxInclusion
816,addr
908,StakeManagerProxy
576,amount
451,ContractMapUpdated
308,_newValue
408,IWithdrawManager
156,setManager
741,_ownedTokens
238,AddressUIntUIntUIntStructAddressUInt8Mapping
547,fromUint
165,_setBool
78,approve
181,_setString
298,_key4
299,_key5
815,unstake
805,decreaseAllowance
599,user
615,newProposerBonus
295,_key2
361,proxyStorage
604,Restaked
704,account
296,_key3
839,stakingLogger
225,AddressBytes32Bytes32Mapping
235,AddressUIntUIntUIntMapping
478,isChildTokenErc721
685,logDelegatorUnstaked
834,withdrawEpoch
213,AddressBytes32Mapping
367,assetBackend
697,_approved
907,_validatorShareFactory
23,mstore
491,proxyTo
166,setBool
127,_role
863,stakePower
327,toBool
462,"Predicate already added"
793,"INVALID_PROXY_ADDRESS"
182,setString
161,getUInt
620,RewardUpdate
899,validatorState
57,Transfer
99,!=
415,"validatorShare"
854,_validatorId
731,""
531,leftPad
266,AddressesSetMapping
252,Set
293,_salt
455,_isERC721
472,_token
202,StringMapping
684,logDelegatorRestaked
366,ChronoBankAssetAbstractRouter
703,IERC721Receiver
772,mint
85,contractOwner
43,assembly
648,"Invalid sender, not stake manager or validator contract"
307,_oldValue
517,cc
817,totalStakedFor
292,set
243,UIntAddressAddressBoolMapping
672,logTopUpFee
420,CHILD_CHAIN
370,"ASSET_ROUTER_INVALID_BACKEND_ADDRESS"
774,StakingNFT
460,addErc20Predicate
212,AddressUIntMapping
424,SLASHING_MANAGER
875,3544
179,setAddressUInt8
598,Staked
548,tempUint
610,oldThreshold
270,AddressOrderedSetMapping
872,NFTContract
485,Lockable
553,toAddress
876,currentEpoch
881,minHeimdallFee
119,withdrawEther
178,_setAddressUInt8
505,div
486,isOwner
94,onlyContractOwner
891,auctionPeriod
24,calldatacopy
393,exitor
766,0x5b5e139f
249,count
637,totalStaked
828,slashingInfoList
422,STATE_SENDER
799,_totalSupply
371,ChronoBankAssetRouter
802,addedValue
71,_value
900,userFeeExit
328,&&
636,DelegatorClaimedRewards
840,commissionRate
754,lastTokenIndex
117,for
194,UInt8
556,sig
748,_removeTokenFromOwnerEnumeration
524,_bytes
769,ERC721Metadata
700,safeTransferFrom
655,logStaked
797,_balances
375,owner
96,false
111,length
183,getString
709,counter
363,_platform
185,setBytesSequence
347,createIterator
771,"Validators MUST NOT own multiple stake position"
624,ClaimRewards
597,signerPubkey
196,Address
634,ShareBurned
715,0x01ffc9a7
588,currentValidatorSetTotalStake
11,_implementation
68,balance
428,rootToChildToken
618,newReward
483,lock
192,id
311,lastIndex
92,if
397,txHash
535,0xFF
568,signer
278,init
126,bytes32
811,delegator
901,validatorAuction
309,index
188,is
779,_dst
432,enum
170,getInt
248,"set"
841,lastCommissionUpdate
580,jailTime
750,_addTokenToAllTokensEnumeration
359,CHRONOBANK_PLATFORM_CRATE
582,status
542,**
29,delegatecall
463,"Predicate does not exist"
785,_old
633,ShareMinted
205,UIntBoolMapping
402,utxoOwner
392,verifyInclusion
353,library
142,strings
510,SafeMath
667,totalValidatorStake
113,++
756,lastTokenId
496,RootChainChanged
673,logClaimFee
211,AddressUInt8Mapping
219,Bytes32AddressMapping
387,Governable
438,_type
776,proxyType
285,"values"
767,uri
563,+=
668,logStakeUpdate
552,0x1000000000000000000000000
649,StakeManagerOrValidatorContract
458,"Can not add null address as predicate"
786,ProxyUpdated
617,ProposerBonusChange
666,logRewardUpdate
35,return
204,innerMapping
395,rootToken
246,constant
889,totalRewardsLiquidated
272,_newId
518,lt
201,Mapping
158,_key
895,startEpoch
488,renounceOwnership
782,delegatedFwd
515,mc
340,limit
490,Ownable
215,Bytes32UIntMapping
480,locked
400,addExitToQueue
757,--
860,_updateRewards
301,includes
351,-=
13,null
261,previousValues
783,DelegateProxy
138,uint8s
97,true
242,AddressUIntUIntUIntAddressUInt8Mapping
103,transferOwnership
473,isTokenMapped
385,"Only governance contract is authorized"
67,_owner
809,acceptDelegation
544,fromBytes32
83,newOwner
275,storage
101,delete
42,switch
321,_idx
596,total
572,Inactive
234,Bytes32UIntUIntMapping
654,_registry
468,getStakeManagerAddress
732,_data
75,_from
141,addressUInt8s
489,_transferOwnership
896,Auction
897,stakerCount
360,"ChronoBankPlatform"
728,_exists
22,calldatasize
888,totalRewards
814,stake
852,100
856,_reward
471,getChildChainAndStateSender
835,Delegator
143,bytes
86,pendingContractOwner
410,WETH_TOKEN
824,sigs
482,onlyWhenUnlocked
128,isAllowed
664,logDynastyValueChange
76,transferFrom
762,_name
810,confirmAuctionBid
435,ERC20
498,changeRootChain
445,predicate
348,iterator
124,Owned
394,childToken
4,solidity
842,10
886,11
650,"Invalid sender, not stake manager"
843,18
80,allowance
79,remaining
646,onlyValidatorContract
497,onlyRootChain
365,"proxy"
168,_setInt
550,20
763,_symbol
444,ProofValidatorRemoved
26,sub
579,deactivationEpoch
214,AddressAddressMapping
735,_clearApproval
562,27
564,28
884,signerUpdateLimit
581,contractAddress
696,getApproved
710,current
245,Bytes32UIntUIntUIntMapping
798,_allowed
137,ints
821,voteHash
448,key
520,31
530,32
676,getStakerDetails
150,manager
905,_rootchain
853,ValidatorShareStorage
184,_setBytesSequence
189,store
190,crate
323,_destValue
104,transferContractOwnership
237,AddressUIntUIntStructAddressUInt8Mapping
53,to
583,Validator
62,symbol
613,oldDynasty
760,tokenURI
239,AddressUIntUIntUIntUIntStructAddressUInt8Mapping
442,validator
755,tokenIndex
316,dest
903,totalHeimdallFee
439,Predicate
877,dynasty
569,ecverify
638,DelegatorRestaked
725,_operatorApprovals
95,constructor
115,this
669,logClaimRewards
554,BytesLib
682,logShareBurned
737,retval
707,isContract
379,calldata
403,addInput
778,ERCProxy
678,getAccountStateRoot
466,getWethTokenAddress
560,64
635,rewards
870,ValidatorShareFactory
559,65
608,Slashed
82,previousOwner
446,PredicateAdded
850,delegators
58,spender
381,update
867,ValidatorShareProxy
273,pure
570,ECVerify
286,"uint/count"
796,Proxy
882,checkPointBlockInterval
27,gas
344,Iterator
600,UnstakeInit
164,getAddress
539,toBytes4
643,registry
343,anchorKey
479,Registry
228,UIntAddressUIntMapping
837,"Disabled"
354,StorageInterface
639,DelegatorUnstaked
18,calldataMemoryOffset
64,decimals
787,_prevOwner
384,_governance
699,isApprovedForAll
487,onlyOwner
653,onlySlashingManager
661,logUnjailed
509,mod
470,getWithdrawManagerAddress
807,startAuction
818,supportsHistory
764,_tokenURIs
745,_INTERFACE_ID_ERC721_ENUMERABLE
247,SET_IDENTIFIER
197,Bool
866,delegatorsRewards
651,onlyStakeManager
452,updateContractMap
108,_contractOwner
175,setBytes32
885,validatorThreshold
48,contract
753,push
180,getAddressUInt8
893,replacementCoolDown
602,newSigner
144,bytesSequences
373,0.5.2
538,|=
45,internal
19,:=
801,_approve
780,_calldata
494,previousRootChain
417,"withdrawManager"
230,UIntAddressBoolMapping
716,_supportedInterfaces
533,out
135,bools
290,"uint/prev"
686,logUpdateCommissionRate
256,ORDERED_SET_IDENTIFIER
305,get
325,copy
56,event
216,Bytes32UInt8Mapping
386,onlyGovernance
577,reward
832,IStakeManager
226,AddressBytes4BoolMapping
162,_setAddress
519,iszero
232,UIntUIntBytes32Mapping
437,Custom
84,OwnershipTransferred
109,uint
114,token
34,returndatacopy
231,UIntUIntAddressMapping
712,decrement
276,self
526,_length
258,first
87,msg
151,||
506,<=
134,addresses
222,AddressAddressUIntMapping
380,data
591,validatorId
357,StorageAdapter
198,Bytes32
257,"ordered_set"
287,"uint/first"
869,create
52,from
594,validatorNonce
33,returndatasize
159,_setUInt
90,==
132,=>
148,_uint8
217,Bytes32BoolMapping
389,offset
641,oldCommissionRate
803,increaseAllowance
823,proposer
407,challengeExit
573,Active
812,transferFunds
289,"uint/next"
507,>=
537,>>
229,UIntAddressAddressMapping
525,_start
504,mul
191,Config
736,_burn
339,link
627,newValidatorId
195,Int
546,_ret
450,newContract
838,ERC20Disabled
722,_tokenOwner
61,public
719,ERC165
55,value
845,totalStake
430,proofValidatorContracts
873,factory
879,CHECKPOINT_REWARD
808,heimdallFee
12,implementation
743,_allTokens
465,getValidatorShareAddress
585,accountStateRoot
136,int
657,logUnstakeInit
331,valuesCount
457,mapToken
409,"wethToken"
349,_nextValue
791,updateImplementation
829,slash
100,emit
846,delegation
